17-JUN-1995,Antonov 2R,UK-33058,Uzbekistan Airways,,near Nukus,, ,A1
18-JUN-1995,Dornier 228-201,B-12208,Formosa Airlines,0,Green Island...,, ,A1
21-JUN-1995,Douglas C-54G (DC-4),N4989P,Aero Union,2,"near Ramona, CA",,,A1
21-JUN-1995,Boeing 747SR-81,JA8146,All Nippon,0,Hakodate Air...,, ,H2
23-JUN-1995,Learjet 35A,XA-SWF,Aereo Reservaciones Ejecutivas ,2,near Tepic Airpor...,, ,A1
24-JUN-1995,Tupolev 134A,RA-65617,"Komi Avia, opf. Harka Air Services",16,Lagos-Murtal...,,,A1
27-JUN-1995,Convair CV-440-98F,N356SA,Salair,2,near La Romana,,,A1
27-JUN-1995,IAI Arava 201,T-204,Ecuador Air Force,0,Pastaza-Shel...,, ,A2
01-JUL-1995,Fokker F-27 Friendship 500RF,VT-EWE,East West Airlines,0,Baroda (Vado...,,,A1
01-JUL-1995,de Havilland Canada C-7A Caribou,P2-VTC,Vanimo Trading,2,near Kiunga,,,A1
01-JUL-1995,Ilyushin 62, ,Domodedovo Airlines,0,Noril'sk Air...,, ,H2
08-JUL-1995,Pilatus BN-2B-27 Islander,TR-LBJ,Air Inter Gabon,0,Medouneu Air...,, ,A1
12-JUL-1995,Mitusbishi Mu-300 Diamond 1A,TC-YIB,Yibitas Air,0,Istanbul-Ata...,,,A1
12-JUL-1995,DHC-6 Twin Otter 300,P2-MBI,Milne Bay Air,15,near Alotau-Gurne...,, ,A1
16-JUL-1995,Antonov 2R,RA-81506,Shakhtinsky ARZ,0,near Zelyony Log,, ,A1
17-JUL-1995,Embraer 120RT Brasilia,N268UE,"West Air Commuter Airlines, opf. United Express",0,Los Angeles ...,, ,A2
17-JUL-1995,DHC-6 Twin Otter 300,PK-NUT,Merpati Nusantara,1,Bintuni Airp...,, ,A1
18-JUL-1995,Douglas C-47A (DC-3),5R-MMG,Madagascar AF,36,Antananarivo...,,,A1
19-JUL-1995,Douglas C-47A (DC-3),N54NA,private,1,near Independence...,, ,A1
24-JUL-1995,Gulfstream G-IV,N400UP,Union Pacific Aviation,0,Denver-Arapa...,, ,A2
25-JUL-1995,BN-2A-20 Islander,P2-TNT,Transniugini,2,near Karamui,, ,A1
26-JUL-1995,DC-9-31,5N-BBA,ADC Airlines,0,Monrovia-Spr...,,,A1
26-JUL-1995,Cessna 550 Citation S/II,N72WC,Pioneer Private Aviation,0,Minneapolis-...,, ,A2
29-JUL-1995,BN-2A Islander,P2-MBM,Provincial Air Transport,0,Fane Airport...,, ,A1
30-JUL-1995,Cessna 208B Grand Caravan,YN-CED,La Costena,1,Villavicenci...,, ,H2
31-JUL-1995,DHC-4A Caribou,M21-13,Royal Malaysian AF,3,near Labuan Airpo...,, ,A1
02-AUG-1995,Antonov 2R,RA-05708,Aero Air,3,Johannesburg...,, ,A1
03-AUG-1995,Airbus A300B4-605R, ,China Eastern,0,Hangzhou Air...,, ,H2
03-AUG-1995,Dornier 328-110,N335PH,Horizon Air,0,Portland Int...,, ,A2
04-AUG-1995,Fokker F-28 Fellowship 4000,PK-GKN,Merpati Nusantara,0,Ujung Pandan...,, ,A2
05-AUG-1995,Boeing 727-264,N764AT,American Trans Air,0,Orlando Inte...,, ,A2
09-AUG-1995,Hawker Siddeley HS-748,PK-KHL,Bouraq Indonesia,10,Kumawa Mount...,,,A1
09-AUG-1995,Boeing 737-2H6,N125GU,Aviateca,65,near San Salvador,,,A1
10-AUG-1995,Antonov 2R,RA-40371,UraiAvia,0,Mezhdurechensk,, ,A1
11-AUG-1995,Shorts SC.7 Skyvan 3-100,N504FS,FS Air Service,0,Nikolai Airp...,, ,A2
14-AUG-1995,Embraer EMB-110P1 Bandeirante,HK-2594,AIRES Colombia,8,near Toez,,,A1
15-AUG-1995,Boeing 727-023, ,Phoenix Airways,0,Cape Town In...,, ,H2
17-AUG-1995,BN-2A Islander,4X-CCO,Barak Aviation Services,0,Haifa Airpor...,, ,A1
17-AUG-1995,SAAB 340A,N742BA,Business Express,0,Philadelphia...,, ,A2
17-AUG-1995,Boeing 707-321C,YR-ABN,Air Afrique,0,N'Djamena Ai...,,,A1
19-AUG-1995,Douglas C-47B (DC-3),C-GZOF,Air North,1,"Vancouver, BC",,,A1
20-AUG-1995,GAF Nomad N.22B,N4826M,Haiti Express Airways,0,Jeremie Airp...,, ,A1
21-AUG-1995,Embraer EMB-120ER Brasilia,N256AS,"Atlantic Southeast Airlines - ASA, opf. Delta Connection",8,"near Carrollton, GA",, ,A1
23-AUG-1995,Lockheed L-1011 TriStar 1,N781DL,Delta Air Lines,0,"near Los Angeles,...",,,A1
28-AUG-1995,Learjet 24,LV-WMR,Medicorp,0,Posadas Airp...,, ,A1
31-AUG-1995,Antonov 26,TZ-347,Mali AF,6,near Thessaloniki...,,,A1
31-AUG-1995,BN-2 Islander, ,Unknown,0,unknown,, ,H2
01-SEP-1995,Shorts SC.7 Skyvan 3-200,N30GA,North Star Air Cargo,1,"near Farewell, AK",, ,A1
02-SEP-1995,British Aerospace Nimrod MR.2P,XV239,RAF,7,"near Toronto, ON",,,A1
03-SEP-1995,Airbus A300, ,Air Inter,0,Genève-Coint...,, ,H2
05-SEP-1995,Dassault Falcon 20F,5N-EPN,Aerocontractors,0,Lagos-Murtal...,, ,A2
06-SEP-1995,Boeing 737-4Q8,N405KW,Carnival Air Lines,0,Miami Intern...,, ,A2
09-SEP-1995,CASA C-212 Aviocar 200,FAC-1152,SATENA,22,near La Macarena ...,,,A1
11-SEP-1995,Antonov 26B,YA-BAO,Ariana Afghan Airlines,3,near Jalalabad Ai...,, ,A1
12-SEP-1995,Antonov 32B,CR861,Sri Lanka AF,75,near Colombo,, ,A1
15-SEP-1995,Fokker 50,9M-MGH,Malaysia Airlines,34,Tawau Airpor...,, ,A1
15-SEP-1995,Antonov 2T,SP-EGC,Aeroklub Pomorski,,Wilcze Gardlo,, ,A2
15-SEP-1995,MD-11,EI-CDJ,Garuda,0,near waypoint GURKA,, ,A2
16-SEP-1995,BN-2A Trislander Mk.III-2,N127LB,Air St. Thomas,0,Saint Thomas...,, ,O1
16-SEP-1995,Swearingen SA227-AC Metro III,VH-NEJ,Tamair,2,near Tamworth Air...,,,A1
16-SEP-1995,Boeing 767-332ER,N172DN,Delta Air Lines,0,Hamburg-Fuhl...,,,A2
16-SEP-1995,Swearingen SA226-TC Metro II,N169GA,Grand Aire Express,0,South Bend R...,, ,A2
18-SEP-1995,Antonov 2R,Z3-BGE,Aviotransport Macedonia,2,Skopje,, ,A1
19-SEP-1995,Boeing 707-3J9C,EP-SHE,"Saha Air, opf. Kish Air",0,Ovda Airport...,, ,H2
20-SEP-1995,DHC-3 Otter,C-FGCV,Walsten Air Service,6,Salvesen Lak...,, ,A1
21-SEP-1995,Antonov 24RV,BNMAU-10103,MIAT,42,Choho Geolog...,, ,A1
22-SEP-1995,Boeing E-3A Sentry (707-300B),77-0354,USAF,24,Anchorage-El...,,,A1
22-SEP-1995,Learjet 36A,HB-VFS,Executive Jet Aviation,0,In Amenas Ai...,, ,A1
27-SEP-1995,DHC-3T Vazar Turbine Otter,C-FEBX,Western Straits Air,8,near Campbell Riv...,, ,A1
03-OCT-1995,CASA/Nurtanio NC-212-A4 Aviocar 100,PK-ZAG,Sabang Merauke Raya Air Charter,1,Gunung Antara,, ,A1
11-OCT-1995,Morane Saulnier MS.760B Paris,117,French AF,4,Cahors,, ,A1
12-OCT-1995,Grumman American G-1159 Gulfstream ,N635AV,The Air Group Inc.,0,Cleveland-Ho...,, ,A2
18-OCT-1995,Dornier 228-212K,9M-PEQ,Air Maldives,0,Male Interna...,, ,A1
19-OCT-1995,DC-10-30ER,C-GCPF,Canadian Airlines,0,Vancouver In...,, ,A2
21-OCT-1995,Beechcraft 200 Super King Air,ZS-MGR,"Balmoral Air Service, opf. UN WFP",5,near Marunga,, ,A1
22-OCT-1995,DHC-6 Twin Otter 300,ET-AIO,Ethiopian Airlines,0,Bole,,,A1
22-OCT-1995,Transall C-160D,50+43,German AF,7,near Ponta Delgad...,, ,A1
23-OCT-1995,Boeing 747-121 (SCD),N613FF,Tower Air,0,Miami Intern...,, ,A2
25-OCT-1995,Antonov 32,RA-48981,MAP Ufa Motors,7,near Ufa Airport ...,, ,A1
31-OCT-1995,Cessna 208B Grand Caravan,XA-SVM,TACSA,9,near Piedras Negr...,, ,A1
01-NOV-1995,Antonov 24B,UN-47710,Kazakhstan Airlines,0,Shymkent,, ,A1
04-NOV-1995,SE-210 Caravelle 10B3,HK-3962X,Americana Colombia,0,near Cabu San Lucas,,,A1
08-NOV-1995,Fokker F-27 Friendship 400M,TC-72,LADE,53,near Villa Dolore...,,,A1
09-NOV-1995,Boeing 747-200, ,Olympic Airways,0,Athens-Ellin...,, ,H2
12-NOV-1995,DC-9-83 (MD-83),N566AA,American Airlines,0,"East Granby, CT",, ,A2
13-NOV-1995,Boeing 737-2F9,5N-AUA,Nigeria Airways,11,Kaduna Airpo...,, ,A1
15-NOV-1995,Lockheed L-1329 JetStar 731,XA-MIK,TAESA,0,Guadalajara ...,, ,A1
18-NOV-1995,Shaanxi Yunshuji Y-8D,CR871,"Helitours, opf. Sri Lanka AF",5,near Jaffna-Palal...,, ,C1
18-NOV-1995,Antonov 2T,YV-860C,Comeravia,,Urumano,, ,A1
22-NOV-1995,Antonov 12TB,RA-11008,"KIT Space & Transport Air, opf. UN",0,Huambo Airpo...,,,A1
22-NOV-1995,Antonov 32B,CR862,Sri Lanka AF,62,near Jaffna,, ,A1
26-NOV-1995,Beechcraft 200C Super King Air,EB-002,Bolivian Army,6,Uncía Airport,, ,A1
28-NOV-1995,Fairchild FH-227B,PP-BUJ,TABA,3,near Santarém Air...,,,A1
28-NOV-1995,Antonov 2R,RA-07419,Yenisei Airline,0,Makovskoye A...,, ,A1
30-NOV-1995,Boeing 707-323C,4K-401,Azerbaijan Airlines,2,near Baku Airport...,,,A1
02-DEC-1995,Boeing 737-2A8,VT-ECS,Indian Airlines,0,Delhi-Indira...,, ,A1
03-DEC-1995,Boeing 737-2K9,TJ-CBE,Cameroon Airlines,71,near Douala Airpo...,, ,A1
05-DEC-1995,Tupolev 134B-3,4K-65703,Azerbaijan Airlines,52,near Nakhichevan ...,, ,A1
05-DEC-1995,Antonov 2R,RA-17725,Kotlas Avia Enterprise,0,Verkhnyaya T...,, ,A1
06-DEC-1995,Antonov 26,RA-52168,Federal Border Guard,0,near Anadyr,, ,A1
06-DEC-1995,Fokker F-27 Friendship 100,RP-C6888,Laoag,0,Mactan,, ,A1
07-DEC-1995,Tupolev 154B,RA-85164,Khabarovsk United Air,98,near Grossevichi,,,A1
07-DEC-1995,Beechcraft 1900D,F-OHRK,Air St. Martin,20,near Port-au-Prin...,, ,A1
13-DEC-1995,Antonov 24B,YR-AMR,"Romavia, opf. Banat Air",49,near Verona Airpo...,,,A1
14-DEC-1995,Rockwell 1121 Jet Commander,N503U,American Air Network,2,near Guatemala Ci...,, ,A1
15-DEC-1995,Swearingen SA226-AT Merlin IV,N31AT,Air Transport Inc.,0,Detroit-Metr...,,,A1
18-DEC-1995,Lockheed L-188C Electra,9Q-CRR,Trans Service Airlift,141,"near Cahungula, L...",,,A1
18-DEC-1995,Beechcraft 200 Super King Air,N231RL,Western Airways Inc.,0,Ingleside-Mc...,, ,A1
20-DEC-1995,Boeing 747-136,N605FF,Tower Air,0,New York-Joh...,,,A1
20-DEC-1995,Boeing 757-223,N651AA,American Airlines,159,Buga,,,A1
21-DEC-1995,Antonov 24RV,RA-46473,Kuban Airlines,0,Krasnodar Ai...,, ,A1
22-DEC-1995,BN-2A-21 Islander,P2-NAM,Islands Nationair,2,Begesin Airs...,, ,A1
23-DEC-1995,CASA C-212-M Aviocar 100,212,Chilean Army,1,Rancagua,, ,A1
26-DEC-1995,Airbus A300B4-620 ?, ,Saudi Arabian,0,Asmara Inter...,, ,H2
27-DEC-1995,Antonov 2TP,RA-96244,Sakha Avia,,,, ,A1
29-DEC-1995,Antonov 24B,RA-46401,Saransk Flight Unit,0,Saransk,, ,A1
30-DEC-1995,BAC One-Eleven 525FT,YR-BCO,Tarom,0,Istanbul-Ata...,,,A1
30-DEC-1995,Cessna 560 Citation V,N991PC,Iowa Packing Company,2,near Eagle River ...,, ,A1
31-DEC-1995,Cessna 550 Citation II,N91MJ,"Moran Foods, Inc.",2,near Marco Island...,, ,A1
02-JAN-1996,Saab 2000,HB-IZA,Crossair,0,Genève-Coint...,, ,A2
04-JAN-1996,Beechcraft B100 King Air,N924WS,West Star Aviation,0,Miles City M...,, ,A2
05-JAN-1996,Convair CV-440F SCD,N358SA,Salair,0,Spokane Inte...,,,A1
06-JAN-1996,Antonov 32B,OB-1604,Imperial Air,0,Chachapoyas ...,,,A1
06-JAN-1996,Learjet 60,XA-ICA,ICA,0,Aspen Airpor...,, ,A2
06-JAN-1996,Airbus A321-131, ,TransAsia Airways,0,Tainan Airpo...,, ,H2
07-JAN-1996,DC-9-32,N922VV,ValuJet Airlines,0,Nashville In...,, ,A2
08-JAN-1996,Antonov 32B,RA-26222,"Moscow Airlines, opf. African Air",0+ 237,Kinshasa-N'D...,,,A1
08-JAN-1996,BN-2A-27 Islander,J8-VAK,Mustique Airways,1,"near Bridgetown, ...",, ,A1
18-JAN-1996,BAe-125-700B,5N-AXO,Nigerian Government,14,Kano,,,A1
24-JAN-1996,Dassault Falcon 10,N191MC,Masco Corporation,0,Detroit-Metr...,, ,A1
24-JAN-1996,IAI 1123 Westwind,LV-WJU,Flymell,0,Buenos Aires...,, ,A2
25-JAN-1996,Swearingen SA227-AC Metro III,LV-AOR,TAN,0,Rincón de Lo...,, ,A1
28-JAN-1996,Douglas DC-8-55F,Z-WSB,Affretair,0,Harare Airpo...,,,A1
29-JAN-1996,Cessna 208 Caravan I,ZK-SFA,Soundsair,5,near Blenheim,,,A1
??-JAN-1996,Douglas DC-3D (DC-3),5Y-BIL,Branton Air Service,,Nairobi-Wils...,,,U1
04-FEB-1996,Douglas DC-8-55F,HK-3979X,LAC Colombia,4+ 20,near Asunción-Sil...,,,A1
04-FEB-1996,Cessna 500 Citation I,PT-KPA,Táxi Aéreo Weston,0,Fazenda Mata...,, ,A1
05-FEB-1996,Convair C-131E (CV-440),N131T,Business Air Connection,4,near Saint Johns ...,,,A1
06-FEB-1996,Boeing 757-225,TC-GEN,"Birgenair, opf. Alas Nacionales",189,near Puerto Plata...,,,A1
06-FEB-1996,Cessna 500 Citation I,XA-SLQ,Aérotaxi Cachanilla,8,near Ensenada Air...,, ,A1
09-FEB-1996,Pilatus BN-2B-20 Islander,JA5322,Nagasaki Airways,0,near Kawatana,, ,A1
12-FEB-1996,GAF Nomad N.24A,N224E,Haiti Express Airways,10,Port-au-Prin...,, ,A1
16-FEB-1996,DHC-6 Twin Otter 300,TG-JAK,AVCOM,2,"El Zapotal, ...",, ,A1
19-FEB-1996,DC-9-32,N10556,Continental Air Lines,0,Houston-Inte...,,,A1
19-FEB-1996,Cessna 550 Citation II,D-CASH,"Private Wings, opf. Alp-Air Luftfahrt Verwaltungs",10,near Freilassing,, ,A1
22-FEB-1996,Antonov 24RV,YR-BMK,Romanian CAA,8+ 2,near Baia Mare Ai...,, ,A1
24-FEB-1996,Antonov 12BP,RA-11403,Sakha Avia,0,near Omsk,,,A1
24-FEB-1996,Cessna 208 Caravan I,3010,South African AF,0,near Bulwer,, ,A1
25-FEB-1996,Antonov 24RV,XU-314,Kampuchea Airlines,0,Ban Lung-Rat...,, ,A1
26-FEB-1996,Lockheed C-130H Hercules, ,Sudan AF,91,near Jabal Awliya,, ,A1
27-FEB-1996,Fokker F-27 Friendship 600,PK-JFH,Sempati Air,0,Palangkaraya...,, ,A2
27-FEB-1996,Antonov 12BP,ER-ACE,Aero Tropical,8,near Lukapa,,,A1
29-FEB-1996,Boeing 737-222,OB-1451,Faucett,123,near Arequipa-Rod...,,,A1
02-MAR-1996,Learjet 25D,PT-LSD,Madrid Táxi Aéreo,9,near São Paulo-Gu...,, ,A1
08-MAR-1996,Boeing 727, ,Kibris THY,0,München-Fran...,, ,H2
09-MAR-1996,DHC-6 Twin Otter 200,N245GW,Carson Helicopters,3,near Bagua,,,A1
10-MAR-1996,Boeing 737-4Q8,B-2960,Hainan Airlines,0,Zhuhai Airpo...,, ,H2
10-MAR-1996,CASA/Nurtanio NC-212-CC4 Aviocar 20,PK-NCU,Merpati Nusantara,0,Soroako Airp...,, ,A2
11-MAR-1996,Antonov 26,ST-FAR,Farnas Aviation Services,0,El Obeid Air...,, ,A1
17-MAR-1996,Pilatus BN-2A-21 Islander,N904WA,Wagner Foundation,0,near Njarðvík,, ,A1
20-MAR-1996,Antonov 26, ,Sudan AF,,Kuli Papa,, ,C1
24-MAR-1996,Vickers 808C Viscount,G-OPFE,British World,0,Belfast Inte...,,,A1
24-MAR-1996,unknown, ,Sudan Airways,0,Asmara Inter...,, ,H2
26-MAR-1996,Tupolev 154M,EP-ITS,Iran Air Tours,0,,, ,A2
26-MAR-1996,Pilatus BN-2A-21 Islander,PK-VIW,Dirgantara Air Services,0,Datadawai Ai...,, ,A2
27-MAR-1996,Airbus A320-231, ,EgyptAir,0,Derna-Martub...,, ,H2
30-MAR-1996,Douglas C-47B (DC-3),HK-2497,LANC Colombia,0,near Villavicencio,,,A1
02-APR-1996,Boeing 737-3Y0,EI-BZF,Philippine Air Lines,0,Manila Inter...,, ,A2
02-APR-1996,DHC-6 Twin Otter 200,RP-C1154,Pacific Airways,0,Manila Inter...,,,A1
03-APR-1996,Boeing T-43A (737),73-1149,USAF,35,near Dubrovnik Ai...,,,A1
04-APR-1996,British Aerospace ATP, ,Biman Bangladesh,0,Barisal Airp...,, ,H2
05-APR-1996,Ilyushin 76TD,RA-76752,Krasnoyarskie Avialinii,20,near Petropavlovs...,,,A1
05-APR-1996,Dornier 228-212,B-12257,Formosa Airlines,6,near Matsu Airpor...,, ,A1
05-APR-1996,Xian Yunshuji Y-7H,5T-MAF,Mauritanian AF,8,near Nouadhibou,, ,A1
07-APR-1996,DHC-6 Vista Liner 300,N143SA,Dolphin Express Airlines,0,Virgin Gorda...,, ,A1
07-APR-1996,BN-2A-21 Islander,VH-HIA,Island Air Gold Coast,0,"Currumbin, QLD",, ,A1
12-APR-1996,Swearingen SA226-TC Metro III,LV-WNY,Alas del Sur,0,Comodoro Riv...,, ,A2
16-APR-1996,Fokker F-27 Friendship 500,PK-MFW,Merpati Nusantara,0,Kupang-El Ta...,, ,A2
20-APR-1996,Antonov 2TP,RA-33631,Cherskoye Aviation Enterprise,,near Anadyrsky Liman,, ,A1
23-APR-1996,Antonov 2R,RA-84646,Voronezh Avia,0,"Zhuravka, Ve...",, ,A1
24-APR-1996,Dassault Falcon 20,RP-C1980,Bangko Sentral Ng Pilipinas,0,Davao-Mati A...,, ,A1
24-APR-1996,Cessna F406 Caravan II,5H-TZD,Tanzanair,1,Palapala hil...,,,A1
25-APR-1996,BAe-748,9N-ABR,Royal Nepal Airlines,0,Meghauli Air...,,,A1
01-MAY-1996,Boeing 727-2B6,PP-LBY,Fly Linhas Aéreas,0,Quito-Marisc...,,,A1
03-MAY-1996,Antonov 24RV,ST-FAG,Federal Airlines,53,near Haj Yousif,,,A1
03-MAY-1996,Swearingen SA227-AC Metro III,N670PA,Penair,0,Saint Paul I...,,,A1
05-MAY-1996,Douglas DC-3C (C-47B-DK),C-GCZG,Aviation Boreal,0,"Kenty Lake, QC",,,A1
09-MAY-1996,DHC-3 Otter,C-GDOB,Buffalo Narrows Airways,2,"near Terrace, BC",, ,A1
10-MAY-1996,DHC-6 Twin Otter 200,XA-SWJ,Aero Servicios Empresariales,16,Santa Maria ...,, ,A1
11-MAY-1996,DC-9-32,N904VJ,ValuJet Airlines,110,"Everglades, FL",,,A1
11-MAY-1996,Antonov 32B,FAP-326,Peruvian AF,,near Andoas,, ,A1
11-MAY-1996,BN-2A-20 Islander,P2-ISD,Milne Bay Air,1,near Umba,, ,A1
12-MAY-1996,Beechcraft 300LW Super King Air,OE-FEM,Airlink,4,near Linz,, ,A1
14-MAY-1996,Douglas DC-9-15,XA-SNR,Allegro Airlines,0,Tampico-Gen ...,,,A1
15-MAY-1996,Lockheed C-130H Hercules,TC-67,Argentine AF,0,Tandil Airpo...,,,A1
15-MAY-1996,Beechcraft 200 Super King Air,N1865D,R & B Leasing,2,Treasure Cay...,, ,A1
17-MAY-1996,Airbus A300B4-203,TC-ALP,Air Alfa,0,Istanbul-Ata...,,,O1
17-MAY-1996,Swearingen SA226-TC Metro II,N229AM,Airvantage,0,Fargo-Hector...,,,A2
17-MAY-1996,DHC-8-103,VH-JSI,National Jet Systems,0,"near Broome, WA",, ,A2
18-MAY-1996,Let L-410UVP-E9D,VT-ETB,Archana Airways,0,Kanpur Airpo...,, ,A1
19-MAY-1996,Embraer C-95A Bandeirante (EMB-110K,2295,Brazilian AF,4,Caravelas Ai...,,,A1
19-MAY-1996,BN-2A-26 Islander,G-BEDZ,Loganair,1,near Lerwick/Ting...,, ,A1
29-MAY-1996,BN-2A-27 Islander,8R-GHG,Trans Guyana Airways,0,Holitipu Air...,, ,A1
01-JUN-1996,Fairchild RC-119L Flying Boxcar,3181,Republic of China AF,0,Ping Tung Ai...,, ,O1
04-JUN-1996,Learjet 25C,PT-KBC,Aeroexecutivos,1+ 1,Ribeião Pret...,,,A1
06-JUN-1996,Ilyushin 76MD,UR-76539,"Ukraine Air Force, opf. Hoseba",10,Kinshasa-N'D...,, ,A1
07-JUN-1996,Alenia G-222TCM,MM62108,Italian AF,0,Pisa,, ,A1
09-JUN-1996,Boeing 727-286,EP-IRU,Iran Air,4,Rasht Airpor...,,,A1
12-JUN-1996,DHC-5D Buffalo,5H-BAF,Trident Aviation,,near Yambio,, ,A1
13-JUN-1996,DC-10-30,PK-GIE,Garuda,3,Fukuoka Airp...,,,A1
13-JUN-1996,Antonov 2R,RA-84744,Aviaagro,2,Gorkaya Balk...,, ,A1
16-JUN-1996,Shorts SC.7 Skyvan 3-400,OE-FDI,Pink Aviation Services,0,Hoogeveen,,,A1
16-JUN-1996,DHC-3 Otter,C-FMEL,Wildcountry Airways,0,"near Cochenour, ON",, ,A1
17-JUN-1996,Antonov 2R,UK-17798,Samarkand Flight Enterprise,,near Madaniat,, ,A1
20-JUN-1996,Grumman G-1159 Gulfstream II,VR-BLJ,NAMCO,12,near Jos Airport ...,,,A1
20-JUN-1996,Douglas DC-3A-S1C3G,N23WT,Loren Davis Ministries,0,Cut and Shoo...,,,A1
20-JUN-1996,Antonov 2TP,N67AN,N67AN Inc.,0,"near Weir, TX",,,A1
21-JUN-1996,Harbin Yunshuji Y-12-II,B-3822,China Flying Dragon,2,near Changhai Air...,, ,A1
24-JUN-1996,NAMC YS-11-109,RP-C1981,Air Philippines,0,Naga Airport...,,,A1
24-JUN-1996,Antonov 26B,UR-26197,Air Nacoia,4,Cafunfo Airp...,, ,A1
28-JUN-1996,Yakovlev 40,RA-87423,"Sakha Avia, opf. Samordok Aviakompanija",0,Aldan Airpor...,, ,A1
28-JUN-1996,Beechcraft 200 Super King Air,TU-TJE,Air Ivoire,3,near Bouaflé,, ,A1
30-JUN-1996,Boeing 707-369C,5X-JON,"DAS Air Cargo, opf. Air Afrique",0,Bamako Airpo...,,,A1
02-JUL-1996,Dornier Do 28D-2 Skyservant,HK-4044-X,TAS,0,San Vicente ...,, ,A1
06-JUL-1996,MD-88,N927DA,Delta Air Lines,2,Pensacola Re...,,,A2
09-JUL-1996,DHC-6 Twin Otter 300,P2-MBB,Milne Bay Air,20,near Mendi Airpor...,, ,A1
11-JUL-1996,BAe-748,PK-IHN,Bouraq Indonesia,0,Ambon-Pattim...,,,A1
11-JUL-1996,Let L-410UVP-E9D,VT-ETC,Archana Airways,9,near Kanda,, ,A1
14-JUL-1996,Boeing E-3A Sentry (707-300B),LX-N90457,NATO,0,Préveza-Akti...,,,A1
15-JUL-1996,Lockheed C-130H Hercules,CH-06,Belgian AF,34,Eindhoven Ai...,,,A1
17-JUL-1996,Boeing 747-131,N93119,TWA,230,near East Moriche...,,,A1
17-JUL-1996,DHC-4A Caribou,9Q-CUB,Operation Blessing,0,near Kalemie,,,A1
17-JUL-1996,DHC-6 Twin Otter 300,XA-TCF,"Trans Caribe, opf. Aerolatino",1,Playa del Ca...,,,A1
17-JUL-1996,DHC-5D Buffalo,JW9022,Tanzanian AF,,,, ,A2
18-JUL-1996,Bristol 170 Freighter 31,C-FDFC,Mrs 4000 Investments Ltd,0,Enstone Airf...,,,A1
20-JUL-1996,Douglas DC-6A,N313RS,Northern Air Cargo,4,Russian Miss...,,,A1
23-JUL-1996,IAI 1124 Westwind,4X-AIP,Arkia,0,Rosh Pinah,,,A1
24-JUL-1996,Fokker F-27 Friendship 600,XY-AET,Myanma Airways,8,Myeik Airpor...,,,A1
25-JUL-1996,Boeing 767-3D6, ,Air Algérie,0,Oran-Es Seni...,, ,H2
25-JUL-1996,Yakovlev 40,RA-87573,"NovgorodAvia, opf. Weasua Air Transport",0,Monrovia-Spr...,, ,A1
25-JUL-1996,Dassault Falcon 20C,LV-WMM,Estornel Air Service,0,Buenos Aires...,, ,A2
26-JUL-1996,DC-10-30, ,Iberia,0,Miami Intern...,, ,H2
27-JUL-1996,Dornier Do 128-6 Turbo Skyservant,5Y-BLB,Aircraft Leasing Services,0,Atar,, ,A2
30-JUL-1996,Canadair CL-215-1A10,I-CFSU,"Corpo Forestale dello Stato - CFS, opf. SISAM",1,Lago Fanaco,,,A1
30-JUL-1996,Antonov 2T,1319,Polish Navy,0,Czama Dabrowska,, ,A1
02-AUG-1996,Boeing 737-2D6C,7T-VED,Air Algérie,0,Tlemcen  Air...,,,A2
02-AUG-1996,Grumman G-159 Gulfstream I,N190LE,Skyways Kenya,0,Lubi,, ,A1
03-AUG-1996,Gulfstream G-1159 Gulfstream III,F-330,Danish AF,9,near Faroe Island...,, ,A1
07-AUG-1996,Douglas DC-6A,9Q-CJR,Transair Cargo,0,Luzamba Airp...,,,A1
08-AUG-1996,Dassault Falcon 10,D-CBUR,Burda Holding,4,near Offenburg Ai...,,,A1
09-AUG-1996,DHC-6 Twin Otter 200,LV-LNY,TAPSA,0,Auca Mahuida...,, ,A1
09-AUG-1996,Fokker F-28 Fellowship 4000,5T-CLG,Air Mauritanie,0,Nouakchott A...,, ,H2
12-AUG-1996,DHC-6 Twin Otter 300,C-GNDN,First Air,2,"Markham Bay, NU",, ,A1
13-AUG-1996,Learjet 25B,EC-CKR,MAC Aviation ,0,Northolt Air...,,,A1
14-AUG-1996,Douglas DC-4 (C-54A-15-DC),C-FGNI,Air North,1,near Bronson Cree...,,,A1
17-AUG-1996,Antonov 2TP,RA-01672,Azovtransavia,,Sovetskoye,, ,A1
17-AUG-1996,Lockheed C-130H Hercules,74-1662,USAF,9,near Jackson Hole...,, ,A1
18-AUG-1996,DHC-3T Vazar Turbine Otter,C-GCMY,Harbour Air ,3,near Alliford Bay...,, ,A1
19-AUG-1996,Ilyushin 76T,RA-76513,SPair,11,near Beograd Airp...,,,A1
21-AUG-1996,Boeing 707-366C,SU-AVX,EgyptAir,0,Istanbul-Ata...,,,A1
26-AUG-1996,Airbus A310-304,F-GKTD,Sudan Airways,0,London-Stans...,, ,H2
27-AUG-1996,Antonov 2R,ER-33647,Air Moldova,2,Pelinia,, ,A1
28-AUG-1996,BAe-748,PK-IHT,Bouraq Indonesia,0,Balikpapan-S...,, ,A2
29-AUG-1996,Tupolev 154M,RA-85621,Vnukovo Airlines,141,near Svalbard-Lon...,,,A1
30-AUG-1996,Embraer XC-95B Bandeirante (EMB-110,2315,Brazilian AF,8,"near Queloz, SP",, ,A1
